,start_year,team_id,team_name,id,first_name,last_name,primary_number,birth_date,current_age,birth_city,birth_state_province,birth_country,nationality,height,weight,active,alternate_captain,captain,rookie,shoots_catches,roster_status,position_name,position_type,position_abbreviation
303,2020,10,Toronto Maple Leafs,8479318,Auston,Matthews,34,1997-09-17,23,San Ramon,CA,USA,USA,"6' 3""",220,True,True,False,False,L,Y,Center,Forward,C
304,2020,10,Toronto Maple Leafs,8479361,Joseph,Woll,60,1998-07-12,23,Dardenne Prairie,MO,USA,USA,"6' 4""",203,True,False,False,True,L,Y,Goalie,Goalie,G
305,2020,10,Toronto Maple Leafs,8479496,David,Rittich,33,1992-08-19,28,Jihlava,,CZE,CZE,"6' 3""",206,True,False,False,False,L,Y,Goalie,Goalie,G
306,2020,10,Toronto Maple Leafs,8480157,Calle,Rosen,48,1994-02-02,27,Vaxjo,,SWE,SWE,"6' 1""",186,True,False,False,False,L,Y,Defenseman,Defenseman,D
307,2020,10,Toronto Maple Leafs,8480439,Mac,Hollowell,81,1998-09-26,22,Niagara Falls,ON,CAN,CAN,"5' 9""",170,True,False,False,True,R,Y,Defenseman,Defenseman,D
308,2020,10,Toronto Maple Leafs,8480873,Rasmus,Sandin,38,2000-03-07,21,Uppsala,,SWE,SWE,"5' 11""",183,True,False,False,False,L,Y,Defenseman,Defenseman,D
309,2020,10,Toronto Maple Leafs,8481001,Veini,Vehvilainen,35,1997-02-13,24,Jyväskylä,,FIN,FIN,"6' 0""",181,True,False,False,True,L,Y,Goalie,Goalie,G
310,2020,10,Toronto Maple Leafs,8481624,Ilya,Mikheyev,65,1994-10-10,26,Omsk,,RUS,RUS,"6' 3""",195,True,False,False,False,L,Y,Right Wing,Forward,RW
311,2020,12,Carolina Hurricanes,8473503,James,Reimer,47,1988-03-15,33,Morweena,MB,CAN,CAN,"6' 2""",220,True,False,False,False,L,Y,Goalie,Goalie,G
312,2020,12,Carolina Hurricanes,8473533,Jordan,Staal,11,1988-09-10,32,Thunder Bay,ON,CAN,CAN,"6' 4""",220,True,False,True,False,L,Y,Center,Forward,C
313,2020,12,Carolina Hurricanes,8474581,Jake,Gardiner,51,1990-07-04,31,Minnetonka,MN,USA,USA,"6' 2""",203,True,False,False,False,L,Y,Defenseman,Defenseman,D
314,2020,12,Carolina Hurricanes,8475213,Drew,Shore,29,1991-01-29,30,Denver,CO,USA,USA,"6' 2""",209,True,False,False,False,R,Y,Center,Forward,C
315,2020,12,Carolina Hurricanes,8475799,Nino,Niederreiter,21,1992-09-08,28,Chur,,CHE,CHE,"6' 2""",218,True,False,False,False,L,Y,Right Wing,Forward,RW
316,2020,12,Carolina Hurricanes,8475825,Jani,Hakanpaa,58,1992-03-31,29,Kirkkonummi,,FIN,FIN,"6' 5""",218,True,False,False,False,R,Y,Defenseman,Defenseman,D
317,2020,12,Carolina Hurricanes,8475852,Petr,Mrazek,34,1992-02-14,29,Ostrava,,CZE,CZE,"6' 1""",190,True,False,False,False,L,Y,Goalie,Goalie,G
318,2020,12,Carolina Hurricanes,8475855,Jesper,Fast,71,1991-12-02,29,Nassjo,,SWE,SWE,"6' 1""",191,True,False,False,False,R,Y,Right Wing,Forward,RW
319,2020,12,Carolina Hurricanes,8476323,Max,McCormick,28,1992-05-01,29,De Pere,WI,USA,USA,"5' 11""",188,True,False,False,False,L,Y,Left Wing,Forward,LW
320,2020,12,Carolina Hurricanes,8476389,Vincent,Trocheck,16,1993-07-11,28,Pittsburgh,PA,USA,USA,"5' 10""",183,True,False,False,False,R,Y,Center,Forward,C
321,2020,12,Carolina Hurricanes,8476462,Dougie,Hamilton,19,1993-06-17,28,Toronto,ON,CAN,CAN,"6' 6""",229,True,False,False,False,R,Y,Defenseman,Defenseman,D
322,2020,12,Carolina Hurricanes,8476869,Brady,Skjei,76,1994-03-26,27,Lakeville,MN,USA,USA,"6' 3""",210,True,False,False,False,L,Y,Defenseman,Defenseman,D
323,2020,12,Carolina Hurricanes,8476882,Teuvo,Teravainen,86,1994-09-11,26,Helsinki,,FIN,FIN,"5' 11""",191,True,False,False,False,L,Y,Left Wing,Forward,LW
324,2020,12,Carolina Hurricanes,8476921,Jordan,Martinook,48,1992-07-25,28,Brandon,MB,CAN,CAN,"6' 0""",196,True,True,False,False,L,Y,Left Wing,Forward,LW
325,2020,12,Carolina Hurricanes,8476934,Brock,McGinn,23,1994-02-02,27,Fergus,ON,CAN,CAN,"6' 0""",187,True,False,False,False,L,Y,Left Wing,Forward,LW
326,2020,12,Carolina Hurricanes,8476958,Jaccob,Slavin,74,1994-05-01,27,Denver,CO,USA,USA,"6' 3""",207,True,True,False,False,L,Y,Defenseman,Defenseman,D
327,2020,12,Carolina Hurricanes,8476975,Cedric,Paquette,18,1993-08-13,27,Gaspe,QC,CAN,CAN,"6' 0""",204,True,False,False,False,L,Y,Center,Forward,C
328,2020,12,Carolina Hurricanes,8477046,Joakim,Ryan,33,1993-06-17,28,Rumson,NJ,USA,USA,"5' 11""",185,True,False,False,False,L,Y,Defenseman,Defenseman,D
329,2020,12,Carolina Hurricanes,8477312,Antoine,Bibeau,35,1994-05-01,27,Victoriaville,QC,CAN,CAN,"6' 3""",205,True,False,False,False,L,Y,Goalie,Goalie,G
330,2020,12,Carolina Hurricanes,8477488,Brett,Pesce,22,1994-11-15,26,Tarrytown,NY,USA,USA,"6' 3""",206,True,False,False,False,R,Y,Defenseman,Defenseman,D
331,2020,12,Carolina Hurricanes,8477968,Alex,Nedeljkovic,39,1996-01-07,25,Parma,OH,USA,USA,"6' 0""",189,True,False,False,True,L,Y,Goalie,Goalie,G
332,2020,12,Carolina Hurricanes,8477981,Roland,McKeown,55,1996-01-20,25,Listowel,ON,CAN,CAN,"6' 1""",195,True,False,False,True,R,Y,Defenseman,Defenseman,D
333,2020,12,Carolina Hurricanes,8477998,Warren,Foegele,13,1996-04-01,25,Markham,ON,CAN,CAN,"6' 2""",198,True,False,False,False,L,Y,Left Wing,Forward,LW
334,2020,12,Carolina Hurricanes,8478427,Sebastian,Aho,20,1997-07-26,23,Rauma,,FIN,FIN,"6' 0""",176,True,False,False,False,L,Y,Center,Forward,C
335,2020,12,Carolina Hurricanes,8478904,Steven,Lorentz,78,1996-04-13,25,Kitchener,ON,CAN,CAN,"6' 4""",206,True,False,False,True,L,Y,Center,Forward,C
336,2020,12,Carolina Hurricanes,8479320,Maxime,Lajoie,42,1997-11-05,23,Quebec City,QC,CAN,CAN,"6' 1""",196,True,False,False,False,L,Y,Defenseman,Defenseman,D
337,2020,12,Carolina Hurricanes,8479402,Jake,Bean,24,1998-06-09,23,Calgary,AB,CAN,CAN,"6' 1""",186,True,False,False,True,L,Y,Defenseman,Defenseman,D
338,2020,12,Carolina Hurricanes,8479987,Morgan,Geekie,67,1998-07-20,22,Strathclair,MB,CAN,CAN,"6' 3""",192,True,False,False,True,R,Y,Center,Forward,C
339,2020,12,Carolina Hurricanes,8480039,Martin,Necas,88,1999-01-15,22,Nove Mesto na Morave,,CZE,CZE,"6' 2""",189,True,False,False,False,R,Y,Center,Forward,C
340,2020,12,Carolina Hurricanes,8480466,Joey,Keane,44,1999-07-02,22,Chicago,IL,USA,USA,"6' 0""",187,True,False,False,True,R,Y,Defenseman,Defenseman,D
341,2020,12,Carolina Hurricanes,8480830,Andrei,Svechnikov,37,2000-03-26,21,Barnaul,,RUS,RUS,"6' 2""",195,True,False,False,False,L,Y,Right Wing,Forward,RW
342,2020,12,Carolina Hurricanes,8481576,Ryan,Suzuki,61,2001-05-28,20,London,ON,CAN,CAN,"6' 0""",176,True,False,False,True,L,Y,Center,Forward,C
343,2020,13,Florida Panthers,8477932,Aaron,Ekblad,5,1996-02-07,25,Windsor,ON,CAN,CAN,"6' 4""",215,True,True,False,False,R,I,Defenseman,Defenseman,D
344,2020,13,Florida Panthers,8471735,Keith,Yandle,3,1986-09-09,34,Boston,MA,USA,USA,"6' 1""",192,True,True,False,False,L,Y,Defenseman,Defenseman,D
345,2020,13,Florida Panthers,8471873,Anton,Stralman,6,1986-08-01,34,Tibro,,SWE,SWE,"5' 11""",186,True,False,False,False,R,Y,Defenseman,Defenseman,D
346,2020,13,Florida Panthers,8471887,Patric,Hornqvist,70,1987-01-01,34,Sollentuna,,SWE,SWE,"5' 11""",189,True,True,False,False,R,Y,Right Wing,Forward,RW
347,2020,13,Florida Panthers,8475246,Kevin,Connauton,44,1990-02-23,31,Edmonton,AB,CAN,CAN,"6' 2""",205,True,False,False,False,L,Y,Defenseman,Defenseman,D
348,2020,13,Florida Panthers,8475462,Radko,Gudas,7,1990-06-05,31,Prague,,CZE,CZE,"6' 0""",208,True,False,False,False,R,Y,Defenseman,Defenseman,D
349,2020,13,Florida Panthers,8475683,Sergei,Bobrovsky,72,1988-09-20,32,Novokuznetsk,,RUS,RUS,"6' 2""",182,True,False,False,False,L,Y,Goalie,Goalie,G
350,2020,13,Florida Panthers,8476293,Scott,Wilson,26,1992-04-24,29,Oakville,ON,CAN,CAN,"5' 11""",177,True,False,False,False,L,Y,Center,Forward,C
351,2020,13,Florida Panthers,8476456,Jonathan,Huberdeau,11,1993-06-04,28,Saint-Jerome,QC,CAN,CAN,"6' 1""",202,True,True,False,False,L,Y,Left Wing,Forward,LW
352,2020,13,Florida Panthers,8476904,Chris,Driedger,60,1994-05-18,27,Winnipeg,MB,CAN,CAN,"6' 4""",208,True,False,False,False,L,Y,Goalie,Goalie,G
353,2020,13,Florida Panthers,8477038,Nikita,Gusev,97,1992-07-08,29,Moscow,,RUS,RUS,"5' 9""",163,True,False,False,False,R,Y,Left Wing,Forward,LW
354,2020,13,Florida Panthers,8477346,MacKenzie,Weegar,52,1994-01-07,27,Ottawa,ON,CAN,CAN,"6' 0""",200,True,False,False,False,R,Y,Defenseman,Defenseman,D
355,2020,13,Florida Panthers,8477407,Anthony,Duclair,91,1995-08-26,25,Pointe-Claire,QC,CAN,CAN,"5' 11""",197,True,False,False,False,L,Y,Left Wing,Forward,LW
356,2020,13,Florida Panthers,8477409,Carter,Verhaeghe,23,1995-08-14,25,Toronto,ON,CAN,CAN,"6' 2""",180,True,False,False,False,L,Y,Center,Forward,C
357,2020,13,Florida Panthers,8477475,Philippe,Desrosiers,95,1995-08-16,25,Saint-Hyacinthe,QC,CAN,CAN,"6' 1""",201,True,False,False,True,L,Y,Goalie,Goalie,G
358,2020,13,Florida Panthers,8477493,Aleksander,Barkov,16,1995-09-02,25,Tampere,,FIN,FIN,"6' 3""",215,True,False,True,False,L,Y,Center,Forward,C
359,2020,13,Florida Panthers,8477505,Alex,Wennberg,21,1994-09-22,26,Stockholm,,SWE,SWE,"6' 2""",197,True,False,False,False,L,Y,Center,Forward,C
360,2020,13,Florida Panthers,8477935,Sam,Bennett,9,1996-06-20,25,Holland Landing,ON,CAN,CAN,"6' 1""",195,True,False,False,False,L,Y,Center,Forward,C
361,2020,13,Florida Panthers,8477986,Brandon,Montour,62,1994-04-11,27,Brantford,ON,CAN,CAN,"6' 0""",194,True,False,False,False,R,Y,Defenseman,Defenseman,D
362,2020,13,Florida Panthers,8477996,Juho,Lammikko,83,1996-01-29,25,Noormarkku,,FIN,FIN,"6' 2""",191,True,False,False,False,L,Y,Center,Forward,C
363,2020,13,Florida Panthers,8478055,Gustav,Forsling,42,1996-06-12,25,Linkoping,,SWE,SWE,"6' 0""",186,True,False,False,False,L,Y,Defenseman,Defenseman,D
364,2020,13,Florida Panthers,8478366,Frank,Vatrano,77,1994-03-14,27,East Longmeadow,MA,USA,USA,"5' 11""",197,True,False,False,False,L,Y,Center,Forward,C
365,2020,13,Florida Panthers,8478454,Noah,Juulsen,58,1997-04-02,24,Surrey,BC,CAN,CAN,"6' 2""",201,True,False,False,False,R,Y,Defenseman,Defenseman,D
366,2020,13,Florida Panthers,8478470,Sam,Montembeault,33,1996-10-30,24,Becancour,QC,CAN,CAN,"6' 3""",199,True,False,False,False,L,Y,Goalie,Goalie,G
367,2020,13,Florida Panthers,8478569,Noel,Acciari,55,1991-12-01,29,Johnston,RI,USA,USA,"5' 10""",209,True,False,False,False,R,Y,Center,Forward,C
368,2020,13,Florida Panthers,8478906,Markus,Nutivaara,65,1994-06-06,27,Oulu,,FIN,FIN,"6' 1""",187,True,False,False,False,L,Y,Defenseman,Defenseman,D
369,2020,13,Florida Panthers,8478975,Mason,Marchment,19,1995-06-18,26,Uxbridge,ON,CAN,CAN,"6' 4""",209,True,False,False,True,L,Y,Left Wing,Forward,LW
370,2020,13,Florida Panthers,8479066,Ryan,Lomberg,94,1994-12-09,26,Richmond Hill,ON,CAN,CAN,"5' 9""",187,True,False,False,True,L,Y,Left Wing,Forward,LW
371,2020,13,Florida Panthers,8480015,Owen,Tippett,74,1999-02-16,22,Peterborough,ON,CAN,CAN,"6' 1""",207,True,False,False,True,R,Y,Right Wing,Forward,RW
372,2020,13,Florida Panthers,8480037,Aleksi,Heponiemi,20,1999-01-09,22,Tampere,,FIN,FIN,"5' 10""",155,True,False,False,True,L,Y,Center,Forward,C
373,2020,13,Florida Panthers,8480185,Eetu,Luostarinen,27,1998-09-02,22,Siilinjarvi,,FIN,FIN,"6' 3""",190,True,False,False,True,L,Y,Center,Forward,C
374,2020,13,Florida Panthers,8480844,Grigori,Denisenko,14,2000-06-24,21,Novosibirsk,,RUS,RUS,"5' 11""",186,True,False,False,True,R,Y,Left Wing,Forward,LW
375,2020,13,Florida Panthers,8481206,John,Ludvig,53,2000-08-02,20,Liberec,,CZE,CZE,"6' 1""",213,True,False,False,True,L,Y,Defenseman,Defenseman,D
376,2020,13,Florida Panthers,8481442,Brady,Keeper,25,1996-06-05,25,Cross Lake,MB,CAN,CAN,"6' 2""",197,True,False,False,True,R,Y,Defenseman,Defenseman,D
377,2020,13,Florida Panthers,8481519,Spencer,Knight,30,2001-04-19,20,Darien,CT,USA,USA,"6' 3""",192,True,False,False,True,L,Y,Goalie,Goalie,G
378,2020,13,Florida Panthers,8481609,Vladislav,Kolyachonok,64,2001-05-26,20,Minsk,,BLR,BLR,"6' 1""",193,True,False,False,True,L,Y,Defenseman,Defenseman,D
379,2020,13,Florida Panthers,8481655,Cole,Schwindt,79,2001-04-25,20,Kitchener,ON,CAN,CAN,"6' 2""",182,True,False,False,True,R,Y,Center,Forward,C
380,2020,13,Florida Panthers,8482641,Matt,Kiersted,8,1998-04-14,23,Elk River,MN,USA,USA,"6' 0""",181,True,False,False,False,L,Y,Defenseman,Defenseman,D
381,2020,14,Tampa Bay Lightning,8470147,Curtis,McElhinney,35,1983-05-23,38,London,ON,CAN,CAN,"6' 1""",210,True,False,False,False,L,Y,Goalie,Goalie,G
382,2020,14,Tampa Bay Lightning,8473986,Alex,Killorn,17,1989-09-14,31,Halifax,NS,CAN,CAN,"6' 1""",199,True,False,False,False,L,Y,Left Wing,Forward,LW
383,2020,14,Tampa Bay Lightning,8474034,Pat,Maroon,14,1988-04-23,33,St. Louis,MO,USA,USA,"6' 3""",238,True,False,False,False,L,Y,Left Wing,Forward,LW
384,2020,14,Tampa Bay Lightning,8474151,Ryan,McDonagh,27,1989-06-13,32,St. Paul,MN,USA,USA,"6' 1""",215,True,False,False,False,L,Y,Defenseman,Defenseman,D
385,2020,14,Tampa Bay Lightning,8474564,Steven,Stamkos,91,1990-02-07,31,Markham,ON,CAN,CAN,"6' 1""",193,True,False,True,False,R,Y,Center,Forward,C
386,2020,14,Tampa Bay Lightning,8474568,Luke,Schenn,2,1989-11-02,31,Saskatoon,SK,CAN,CAN,"6' 2""",225,True,False,False,False,R,Y,Defenseman,Defenseman,D
387,2020,14,Tampa Bay Lightning,8474870,Tyler,Johnson,9,1990-07-29,30,Spokane,WA,USA,USA,"5' 8""",185,True,False,False,False,R,Y,Center,Forward,C
388,2020,14,Tampa Bay Lightning,8475167,Victor,Hedman,77,1990-12-18,30,Ornskoldsvik,,SWE,SWE,"6' 6""",241,True,False,False,False,L,Y,Defenseman,Defenseman,D
389,2020,14,Tampa Bay Lightning,8475233,David,Savard,58,1990-10-22,30,St-Hyacinthe,QC,CAN,CAN,"6' 2""",233,True,False,False,False,R,Y,Defenseman,Defenseman,D
390,2020,14,Tampa Bay Lightning,8476292,Ondrej,Palat,18,1991-03-28,30,Frydek-Mistek,,CZE,CZE,"6' 0""",194,True,False,False,False,L,Y,Left Wing,Forward,LW
391,2020,14,Tampa Bay Lightning,8476368,Fredrik,Claesson,3,1992-11-24,28,Stockholm,,SWE,SWE,"6' 1""",196,True,False,False,False,L,Y,Defenseman,Defenseman,D
392,2020,14,Tampa Bay Lightning,8476399,Blake,Coleman,20,1991-11-28,29,Plano,TX,USA,USA,"5' 11""",207,True,False,False,False,L,Y,Center,Forward,C
393,2020,14,Tampa Bay Lightning,8476444,Christopher,Gibson,33,1992-12-27,28,Karkkila,,FIN,FIN,"6' 2""",217,True,False,False,False,L,Y,Goalie,Goalie,G
394,2020,14,Tampa Bay Lightning,8476453,Nikita,Kucherov,86,1993-06-17,28,Maykop,,RUS,RUS,"5' 11""",183,True,False,False,False,L,Y,Right Wing,Forward,RW
395,2020,14,Tampa Bay Lightning,8476624,Barclay,Goodrow,19,1993-02-26,28,Toronto,ON,CAN,CAN,"6' 2""",203,True,False,False,False,L,Y,Center,Forward,C
396,2020,14,Tampa Bay Lightning,8476826,Yanni,Gourde,37,1991-12-15,29,Saint-Narcisse,QC,CAN,CAN,"5' 9""",173,True,False,False,False,L,Y,Center,Forward,C
397,2020,14,Tampa Bay Lightning,8476883,Andrei,Vasilevskiy,88,1994-07-25,26,Tyumen,,RUS,RUS,"6' 3""",225,True,False,False,False,L,Y,Goalie,Goalie,G
398,2020,14,Tampa Bay Lightning,8478010,Brayden,Point,21,1996-03-13,25,Calgary,AB,CAN,CAN,"5' 10""",183,True,False,False,False,R,Y,Center,Forward,C
399,2020,14,Tampa Bay Lightning,8478049,Ben,Thomas,56,1996-05-28,25,Calgary,AB,CAN,CAN,"6' 1""",187,True,False,False,True,R,Y,Defenseman,Defenseman,D
400,2020,14,Tampa Bay Lightning,8478069,Daniel,Walcott,85,1994-02-19,27,Ile Perrot,QC,CAN,CAN,"6' 1""",175,True,False,False,False,L,Y,Left Wing,Forward,LW
401,2020,14,Tampa Bay Lightning,8478416,Erik,Cernak,81,1997-05-28,24,Kosice,,SVK,SVK,"6' 3""",230,True,False,False,False,R,Y,Defenseman,Defenseman,D
402,2020,14,Tampa Bay Lightning,8478472,Mathieu,Joseph,7,1997-02-09,24,Laval,QC,CAN,CAN,"6' 1""",190,True,False,False,False,L,Y,Right Wing,Forward,RW
403,2020,14,Tampa Bay Lightning,8478477,Mitchell,Stephens,67,1997-02-05,24,Peterborough,ON,CAN,CAN,"5' 11""",190,True,False,False,False,R,Y,Center,Forward,C
404,2020,14,Tampa Bay Lightning,8478519,Anthony,Cirelli,71,1997-07-15,23,Etobicoke,ON,CAN,CAN,"6' 0""",191,True,False,False,False,L,Y,Center,Forward,C
405,2020,14,Tampa Bay Lightning,8479383,Boris,Katchouk,41,1998-06-18,23,Waterloo,ON,CAN,CAN,"6' 2""",206,True,False,False,True,L,Y,Left Wing,Forward,LW
406,2020,14,Tampa Bay Lightning,8479410,Mikhail,Sergachev,98,1998-06-25,23,Nizhnekamsk,,RUS,RUS,"6' 3""",216,True,False,False,False,L,Y,Defenseman,Defenseman,D
407,2020,14,Tampa Bay Lightning,8479525,Ross,Colton,79,1996-09-11,24,Robbinsville,NJ,USA,USA,"6' 0""",191,True,False,False,True,L,Y,Center,Forward,C
408,2020,14,Tampa Bay Lightning,8479718,Alex,Barre-Boulet,60,1997-05-21,24,Montmagny,QC,CAN,CAN,"5' 10""",180,True,False,False,True,L,Y,Center,Forward,C
409,2020,14,Tampa Bay Lightning,8479984,Cal,Foote,52,1998-12-13,22,Denver,CO,USA,USA,"6' 4""",227,True,False,False,True,R,Y,Defenseman,Defenseman,D
410,2020,14,Tampa Bay Lightning,8480172,Jan,Rutta,44,1990-07-29,30,Pisek,,CZE,CZE,"6' 3""",204,True,False,False,False,R,Y,Defenseman,Defenseman,D
411,2020,15,Washington Capitals,8465009,Zdeno,Chara,33,1977-03-18,44,Trencin,,SVK,SVK,"6' 9""",250,True,False,False,False,L,Y,Defenseman,Defenseman,D
412,2020,15,Washington Capitals,8467950,Craig,Anderson,31,1981-05-21,40,Park Ridge,IL,USA,USA,"6' 2""",186,True,False,False,False,L,Y,Goalie,Goalie,G
413,2020,15,Washington Capitals,8471214,Alex,Ovechkin,8,1985-09-17,35,Moscow,,RUS,RUS,"6' 3""",238,True,False,True,False,R,Y,Left Wing,Forward,LW
414,2020,15,Washington Capitals,8471698,T.J.,Oshie,77,1986-12-23,34,Everett,WA,USA,USA,"5' 11""",196,True,False,False,False,R,Y,Right Wing,Forward,RW
415,2020,15,Washington Capitals,8473563,Nicklas,Backstrom,19,1987-11-23,33,Gävle,,SWE,SWE,"6' 1""",206,True,True,False,False,L,Y,Center,Forward,C
416,2020,15,Washington Capitals,8474176,Carl,Hagelin,62,1988-08-23,32,Sodertalje,,SWE,SWE,"5' 11""",185,True,False,False,False,L,Y,Left Wing,Forward,LW
417,2020,15,Washington Capitals,8474189,Lars,Eller,20,1989-05-08,32,Rodovre,,DNK,DNK,"6' 2""",208,True,False,False,False,L,Y,Center,Forward,C
418,2020,15,Washington Capitals,8474590,John,Carlson,74,1990-01-10,31,Natick,MA,USA,USA,"6' 3""",215,True,True,False,False,R,Y,Defenseman,Defenseman,D
419,2020,15,Washington Capitals,8474602,Justin,Schultz,2,1990-07-06,31,Kelowna,BC,CAN,CAN,"6' 2""",186,True,False,False,False,R,Y,Defenseman,Defenseman,D
420,2020,15,Washington Capitals,8475200,Dmitry,Orlov,9,1991-07-23,29,Novokuznetsk,,RUS,RUS,"5' 11""",211,True,False,False,False,L,Y,Defenseman,Defenseman,D
421,2020,15,Washington Capitals,8475324,Nick,Jensen,3,1990-09-21,30,Rogers,MN,USA,USA,"6' 1""",205,True,False,False,False,R,Y,Defenseman,Defenseman,D
422,2020,15,Washington Capitals,8475343,Nic,Dowd,26,1990-05-27,31,Huntsville,AL,USA,USA,"6' 1""",192,True,False,False,False,R,Y,Center,Forward,C
423,2020,15,Washington Capitals,8475455,Brenden,Dillon,4,1990-11-13,30,New Westminster,BC,CAN,CAN,"6' 4""",220,True,False,False,False,L,Y,Defenseman,Defenseman,D
424,2020,15,Washington Capitals,8475744,Evgeny,Kuznetsov,92,1992-05-19,29,Chelyabinsk,,RUS,RUS,"6' 1""",205,True,False,False,False,L,Y,Center,Forward,C
425,2020,15,Washington Capitals,8476880,Tom,Wilson,43,1994-03-29,27,Toronto,ON,CAN,CAN,"6' 4""",220,True,False,False,False,R,Y,Right Wing,Forward,RW
426,2020,15,Washington Capitals,8477290,Michael,Raffl,17,1988-12-01,32,Villach,,AUT,AUT,"6' 0""",200,True,False,False,False,L,Y,Left Wing,Forward,LW
427,2020,15,Washington Capitals,8477511,Anthony,Mantha,39,1994-09-16,26,Longueuil,QC,CAN,CAN,"6' 5""",234,True,False,False,False,L,Y,Right Wing,Forward,RW
428,2020,15,Washington Capitals,8477839,Conor,Sheary,73,1992-06-08,29,Winchester,MA,USA,USA,"5' 9""",178,True,False,False,False,L,Y,Left Wing,Forward,LW
429,2020,15,Washington Capitals,8477845,Trevor,van Riemsdyk,57,1991-07-24,29,Middletown,NJ,USA,USA,"6' 3""",188,True,False,False,False,R,Y,Defenseman,Defenseman,D
430,2020,15,Washington Capitals,8477903,Garnet,Hathaway,21,1991-11-23,29,Kennebunkport,ME,USA,USA,"6' 2""",212,True,False,False,False,R,Y,Right Wing,Forward,RW
431,2020,15,Washington Capitals,8477970,Vitek,Vanecek,41,1996-01-09,25,Havlickuv Brod,,CZE,CZE,"6' 2""",187,True,False,False,True,L,Y,Goalie,Goalie,G
432,2020,15,Washington Capitals,8478466,Daniel,Sprong,10,1997-03-17,24,Amsterdam,,NLD,NLD,"6' 0""",200,True,False,False,False,R,Y,Right Wing,Forward,RW
433,2020,15,Washington Capitals,8478492,Ilya,Samsonov,30,1997-02-22,24,Magnitogorsk,,RUS,RUS,"6' 3""",200,True,False,False,False,L,Y,Goalie,Goalie,G
434,2020,15,Washington Capitals,8479482,Michal,Kempny,6,1990-09-08,30,Hodonin,,CZE,CZE,"6' 1""",195,True,False,False,False,L,Y,Defenseman,Defenseman,D
435,2020,16,Chicago Blackhawks,8470607,Brent,Seabrook,7,1985-04-20,36,Richmond,BC,CAN,CAN,"6' 3""",220,True,True,False,False,R,Y,Defenseman,Defenseman,D
436,2020,16,Chicago Blackhawks,8474250,Zack,Smith,15,1988-04-05,33,Maple Creek,SK,CAN,CAN,"6' 2""",208,True,False,False,False,L,Y,Center,Forward,C
437,2020,16,Chicago Blackhawks,8476381,Andrew,Shaw,65,1991-07-20,29,Belleville,ON,CAN,CAN,"5' 11""",182,True,True,False,False,R,I,Right Wing,Forward,RW
438,2020,16,Chicago Blackhawks,8473604,Jonathan,Toews,19,1988-04-29,33,Winnipeg,MB,CAN,CAN,"6' 2""",201,True,False,True,False,L,Y,Center,Forward,C
439,2020,16,Chicago Blackhawks,8479423,Alex,Nylander,92,1998-03-02,23,Calgary,AB,CAN,CAN,"6' 1""",192,True,False,False,False,R,Y,Left Wing,Forward,LW
440,2020,16,Chicago Blackhawks,8474141,Patrick,Kane,88,1988-11-19,32,Buffalo,NY,USA,USA,"5' 10""",177,True,True,False,False,L,Y,Right Wing,Forward,RW
441,2020,16,Chicago Blackhawks,8475177,Calvin,de Haan,44,1991-05-09,30,Carp,ON,CAN,CAN,"6' 1""",195,True,False,False,False,L,Y,Defenseman,Defenseman,D
442,2020,16,Chicago Blackhawks,8475792,Brett,Connolly,20,1992-05-02,29,Campbell River,BC,CAN,CAN,"6' 3""",198,True,False,False,False,R,Y,Right Wing,Forward,RW
443,2020,16,Chicago Blackhawks,8476473,Connor,Murphy,5,1993-03-26,28,Dublin,OH,USA,USA,"6' 4""",212,True,True,False,False,R,Y,Defenseman,Defenseman,D
444,2020,16,Chicago Blackhawks,8476876,Malcolm,Subban,30,1993-12-21,27,Toronto,ON,CAN,CAN,"6' 2""",215,True,False,False,False,L,Y,Goalie,Goalie,G
445,2020,16,Chicago Blackhawks,8476994,Vinnie,Hinostroza,28,1994-04-03,27,Chicago,IL,USA,USA,"5' 9""",177,True,False,False,False,R,Y,Left Wing,Forward,LW
446,2020,16,Chicago Blackhawks,8477330,Dominik,Kubalik,8,1995-08-21,25,Plzen,,CZE,CZE,"6' 2""",179,True,False,False,False,L,Y,Left Wing,Forward,LW
447,2020,16,Chicago Blackhawks,8477507,Nikita,Zadorov,16,1995-04-16,26,Moscow,,RUS,RUS,"6' 6""",235,True,False,False,False,L,Y,Defenseman,Defenseman,D
448,2020,16,Chicago Blackhawks,8477846,Ryan,Carpenter,22,1991-01-18,30,Oviedo,FL,USA,USA,"6' 0""",200,True,False,False,False,R,Y,Center,Forward,C
449,2020,16,Chicago Blackhawks,8478440,Dylan,Strome,17,1997-03-07,24,Mississauga,ON,CAN,CAN,"6' 3""",200,True,False,False,False,L,Y,Center,Forward,C
450,2020,16,Chicago Blackhawks,8478452,Caleb,Jones,82,1997-06-06,24,Arlington,TX,USA,USA,"6' 1""",194,True,False,False,False,L,Y,Defenseman,Defenseman,D
451,2020,16,Chicago Blackhawks,8478874,Adam,Gaudette,11,1996-10-03,24,Braintree,MA,USA,USA,"6' 1""",170,True,False,False,False,R,Y,Center,Forward,C
452,2020,16,Chicago Blackhawks,8479337,Alex,DeBrincat,12,1997-12-18,23,Farmington Hills,MI,USA,USA,"5' 7""",165,True,True,False,False,R,Y,Left Wing,Forward,LW
